image_id,file_name,source_file_name,source_stem,source_scene_id,num_objects,mask_area_pixels,mask_area_ratio,mean_bbox_fill_ratio,median_bbox_fill_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
1200,P1479_0008.png,P1479_0008.png,P1479_0008,P1479,1,27117,0.0258607864379882,0.4110878661087866,0.4110878661087866,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1270
1201,P1480_0004.png,P1480_0004.png,P1480_0004,P1480,2,46662,0.0445003509521484,0.2582572271921927,0.2582572271921927,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1271
1202,P1480_0006.png,P1480_0006.png,P1480_0006,P1480,1,35209,0.0335779190063476,0.249555238966028,0.249555238966028,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1272
1203,P1480_0007.png,P1480_0007.png,P1480_0007,P1480,1,28599,0.0272741317749023,0.2027047141125688,0.2027047141125688,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1273
1204,P1480_0008.png,P1480_0008.png,P1480_0008,P1480,2,46781,0.0446138381958007,0.258909727445185,0.258909727445185,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1274
1205,P1481_0001.png,P1481_0001.png,P1481_0001,P1481,1,7026,0.0067005157470703,0.2110480309993692,0.2110480309993692,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1275
1206,P1481_0003.png,P1481_0003.png,P1481_0003,P1481,1,29507,0.0281400680541992,0.1333276098901099,0.1333276098901099,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1276
1207,P1481_0004.png,P1481_0004.png,P1481_0004,P1481,1,29655,0.0282812118530273,0.1339963490456911,0.1339963490456911,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1277
1208,P1481_0005.png,P1481_0005.png,P1481_0005,P1481,1,23567,0.022475242614746,0.2567407100759317,0.2567407100759317,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1278
1209,P1481_0006.png,P1481_0006.png,P1481_0006,P1481,1,824,0.0007858276367187,0.0026074299094993,0.0026074299094993,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1279
1210,P1481_0007.png,P1481_0007.png,P1481_0007,P1481,1,29182,0.0278301239013671,0.1801624932088704,0.1801624932088704,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1280
1211,P1481_0011.png,P1481_0011.png,P1481_0011,P1481,2,19941,0.019017219543457,0.055139153664801,0.055139153664801,0.0903500949144131,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1281
1212,P1481_0012.png,P1481_0012.png,P1481_0012,P1481,1,24074,0.022958755493164,0.1803295880149812,0.1803295880149812,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1282
1213,P1481_0016.png,P1481_0016.png,P1481_0016,P1481,1,14097,0.0134439468383789,0.0919917516085668,0.0919917516085668,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1283
1214,P1481_0017.png,P1481_0017.png,P1481_0017,P1481,1,23327,0.0222463607788085,0.1747340823970037,0.1747340823970037,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1284
1215,P1482_0000.png,P1482_0000.png,P1482_0000,P1482,1,2023,0.0019292831420898,0.0058541977752312,0.0058541977752312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1285
1216,P1482_0001.png,P1482_0001.png,P1482_0001,P1482,1,14684,0.0140037536621093,0.2419708329900305,0.2419708329900305,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1286
1217,P1482_0003.png,P1482_0003.png,P1482_0003,P1482,1,136473,0.1301507949829101,0.3286542018263784,0.3286542018263784,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1287
1218,P1482_0005.png,P1482_0005.png,P1482_0005,P1482,2,30692,0.0292701721191406,0.2055479871442475,0.2055479871442475,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1288
1219,P1482_0006.png,P1482_0006.png,P1482_0006,P1482,1,24775,0.0236272811889648,0.21695345680634,0.21695345680634,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1289
1220,P1482_0007.png,P1482_0007.png,P1482_0007,P1482,1,5313,0.0050668716430664,0.2128605769230769,0.2128605769230769,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1290
1221,P1482_0008.png,P1482_0008.png,P1482_0008,P1482,2,20840,0.0198745727539062,0.2019648096713831,0.2019648096713831,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1291
1222,P1483_0000.png,P1483_0000.png,P1483_0000,P1483,3,46498,0.0443439483642578,0.329261155554546,0.3377218294618381,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,192
1223,P1483_0001.png,P1483_0001.png,P1483_0001,P1483,1,12297,0.0117273330688476,0.2575827398408044,0.2575827398408044,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,193
1224,P1483_0002.png,P1483_0002.png,P1483_0002,P1483,1,11333,0.010807991027832,0.2967375366568915,0.2967375366568915,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,194
1225,P1483_0003.png,P1483_0003.png,P1483_0003,P1483,1,18766,0.0178966522216796,0.3196062402070986,0.3196062402070986,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,195
1226,P1484_0000.png,P1484_0000.png,P1484_0000,P1484,1,6894,0.0065746307373046,0.447429906542056,0.447429906542056,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,196
1227,P1484_0001.png,P1484_0001.png,P1484_0001,P1484,5,31647,0.0301809310913085,0.4190086829893166,0.4154570159740173,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,197
1228,P1484_0002.png,P1484_0002.png,P1484_0002,P1484,7,41933,0.0399904251098632,0.4221442856814114,0.410272536687631,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,198
1229,P1484_0003.png,P1484_0003.png,P1484_0003,P1484,4,25997,0.0247926712036132,0.5327159366654385,0.526392213356974,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,199
1230,P1484_0004.png,P1484_0004.png,P1484_0004,P1484,5,32823,0.0313024520874023,0.4434918406627187,0.427049476345251,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,200
1231,P1484_0005.png,P1484_0005.png,P1484_0005,P1484,3,17036,0.0162467956542968,0.4103457370539689,0.3994409503843466,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,201
1232,P1484_0006.png,P1484_0006.png,P1484_0006,P1484,4,25917,0.0247163772583007,0.5312463711276084,0.5260930448098001,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,202
1233,P1484_0007.png,P1484_0007.png,P1484_0007,P1484,5,33485,0.0319337844848632,0.4792206753687282,0.4633954342692207,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,203
1234,P1484_0008.png,P1484_0008.png,P1484_0008,P1484,3,17470,0.0166606903076171,0.4694517120856543,0.4443886337543054,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,204
1235,P1486_0001.png,P1486_0001.png,P1486_0001,P1486,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1292
1236,P1493_0000.png,P1493_0000.png,P1493_0000,P1493,2,14468,0.0137977600097656,0.1748309356866537,0.1748309356866537,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1314
1237,P1493_0001.png,P1493_0001.png,P1493_0001,P1493,3,37809,0.0360574722290039,0.2178038650672369,0.2250983568618375,0.1159811541371483,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1315
1238,P1493_0006.png,P1493_0006.png,P1493_0006,P1493,1,9496,0.0090560913085937,0.2895121951219512,0.2895121951219512,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1316
1239,P1493_0007.png,P1493_0007.png,P1493_0007,P1493,1,7948,0.0075798034667968,0.1637749845456418,0.1637749845456418,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1317
1240,P1493_0008.png,P1493_0008.png,P1493_0008,P1493,1,20891,0.0199232101440429,0.1716076459909477,0.1716076459909477,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1318
1241,P1493_0013.png,P1493_0013.png,P1493_0013,P1493,2,47305,0.0451135635375976,0.2274484319617241,0.2274484319617241,0.0018148531401735,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1319
1242,P1493_0014.png,P1493_0014.png,P1493_0014,P1493,1,4118,0.0039272308349609,0.0425307774931835,0.0425307774931835,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1320
1243,P1493_0016.png,P1493_0016.png,P1493_0016,P1493,1,18529,0.0176706314086914,0.1566126564731935,0.1566126564731935,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1321
1244,P1493_0017.png,P1493_0017.png,P1493_0017,P1493,1,18656,0.017791748046875,0.1591863203522304,0.1591863203522304,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1322
1245,P1493_0020.png,P1493_0020.png,P1493_0020,P1493,1,23641,0.0225458145141601,0.2115563589504957,0.2115563589504957,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1323
1246,P1493_0021.png,P1493_0021.png,P1493_0021,P1493,4,55912,0.0533218383789062,0.1836488686385941,0.1891115972813026,0.0507770105072334,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1324
1247,P1493_0022.png,P1493_0022.png,P1493_0022,P1493,1,8632,0.0082321166992187,0.2186423505572441,0.2186423505572441,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1325
1248,P1493_0027.png,P1493_0027.png,P1493_0027,P1493,1,7983,0.007613182067871,0.2355979223232204,0.2355979223232204,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1326
1249,P1493_0028.png,P1493_0028.png,P1493_0028,P1493,1,8038,0.0076656341552734,0.2485774369124196,0.2485774369124196,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1327
1250,P1497_0000.png,P1497_0000.png,P1497_0000,P1497,3,17455,0.016646385192871,0.1581035291468674,0.1491737035693933,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,244
1251,P1497_0005.png,P1497_0005.png,P1497_0005,P1497,3,19766,0.0188503265380859,0.1377349818103333,0.130091533180778,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,245
1252,P1497_0006.png,P1497_0006.png,P1497_0006,P1497,2,36270,0.0345897674560546,0.1577046750697577,0.1577046750697577,0.1060453037079786,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,246
1253,P1497_0007.png,P1497_0007.png,P1497_0007,P1497,2,43112,0.0411148071289062,0.2007389792118938,0.2007389792118938,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,247
1254,P1497_0012.png,P1497_0012.png,P1497_0012,P1497,2,16196,0.0154457092285156,0.1494060325214362,0.1494060325214362,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,248
1255,P1497_0013.png,P1497_0013.png,P1497_0013,P1497,4,39331,0.0375089645385742,0.1465651991502211,0.1429697004364406,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,249
1256,P1497_0014.png,P1497_0014.png,P1497_0014,P1497,3,20294,0.0193538665771484,0.1680983516160278,0.1730422401518747,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,250
1257,P1497_0018.png,P1497_0018.png,P1497_0018,P1497,4,27308,0.0260429382324218,0.1348952318490939,0.1320824029913481,0.0589409539819289,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,251
1258,P1497_0019.png,P1497_0019.png,P1497_0019,P1497,4,28665,0.0273370742797851,0.1606698288454904,0.1454658209659654,0.0697327532628962,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,252
1259,P1498_0000.png,P1498_0000.png,P1498_0000,P1498,1,8139,0.0077619552612304,0.208660206122135,0.208660206122135,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,253
1260,P1498_0001.png,P1498_0001.png,P1498_0001,P1498,1,8371,0.0079832077026367,0.2072183577988464,0.2072183577988464,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,254
1261,P1498_0006.png,P1498_0006.png,P1498_0006,P1498,3,27901,0.0266084671020507,0.1996938684929669,0.1893291211443113,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,255
1262,P1498_0007.png,P1498_0007.png,P1498_0007,P1498,2,17972,0.0171394348144531,0.202192097693044,0.202192097693044,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,256
1263,P1498_0010.png,P1498_0010.png,P1498_0010,P1498,3,20012,0.0190849304199218,0.1541797038955313,0.1896362599271642,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,257
1264,P1498_0011.png,P1498_0011.png,P1498_0011,P1498,2,18101,0.0172624588012695,0.2036752148944802,0.2036752148944802,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,258
1265,P1499_0004.png,P1499_0004.png,P1499_0004,P1499,1,7552,0.0072021484375,0.1878606965174129,0.1878606965174129,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1344
1266,P1499_0006.png,P1499_0006.png,P1499_0006,P1499,1,534,0.0005092620849609,0.005578072117996,0.005578072117996,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1345
1267,P1499_0007.png,P1499_0007.png,P1499_0007,P1499,1,1046,0.0009975433349609,0.010926336021393,0.010926336021393,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1346
1268,P1499_0008.png,P1499_0008.png,P1499_0008,P1499,1,7601,0.0072488784790039,0.1890796019900497,0.1890796019900497,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1347
1269,P1499_0009.png,P1499_0009.png,P1499_0009,P1499,1,10038,0.0095729827880859,0.2424286335313722,0.2424286335313722,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1348
1270,P1499_0010.png,P1499_0010.png,P1499_0010,P1499,1,24384,0.02325439453125,0.1674725274725274,0.1674725274725274,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1349
1271,P1499_0011.png,P1499_0011.png,P1499_0011,P1499,1,24154,0.0230350494384765,0.1658928571428571,0.1658928571428571,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1350
1272,P1501_0000.png,P1501_0000.png,P1501_0000,P1501,1,26025,0.0248193740844726,0.2931535550148689,0.2931535550148689,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1351
1273,P1501_0001.png,P1501_0001.png,P1501_0001,P1501,2,23681,0.0225839614868164,0.2980571133257794,0.2980571133257794,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1352
1274,P1501_0002.png,P1501_0002.png,P1501_0002,P1501,2,26767,0.025527000427246,0.380851290541213,0.380851290541213,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1353
1275,P1501_0003.png,P1501_0003.png,P1501_0003,P1501,1,26753,0.0255136489868164,0.3703349944629014,0.3703349944629014,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1354
1276,P1501_0004.png,P1501_0004.png,P1501_0004,P1501,1,27067,0.0258131027221679,0.3485410389142136,0.3485410389142136,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1355
1277,P1501_0009.png,P1501_0009.png,P1501_0009,P1501,1,12591,0.012007713317871,0.2298382680442481,0.2298382680442481,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1356
1278,P1502_0001.png,P1502_0001.png,P1502_0001,P1502,1,18651,0.0177869796752929,0.1411756691292237,0.1411756691292237,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1357
1279,P1502_0006.png,P1502_0006.png,P1502_0006,P1502,1,15447,0.0147314071655273,0.2236459192980932,0.2236459192980932,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1358
1280,P1502_0013.png,P1502_0013.png,P1502_0013,P1502,2,32935,0.0314092636108398,0.1624198861091761,0.1624198861091761,0.0862364701011415,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1359
1281,P1502_0014.png,P1502_0014.png,P1502_0014,P1502,1,5084,0.0048484802246093,0.1077209933045173,0.1077209933045173,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1360
1282,P1502_0018.png,P1502_0018.png,P1502_0018,P1502,1,21242,0.0202579498291015,0.1559343434343434,0.1559343434343434,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1361
1283,P1502_0021.png,P1502_0021.png,P1502_0021,P1502,2,24464,0.0233306884765625,0.183500486185101,0.183500486185101,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1362
1284,P1502_0028.png,P1502_0028.png,P1502_0028,P1502,2,23591,0.0224981307983398,0.1075174275184646,0.1075174275184646,0.087499132641429,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1363
1285,P1502_0029.png,P1502_0029.png,P1502_0029,P1502,2,23848,0.0227432250976562,0.1086918582654798,0.1086918582654798,0.087499132641429,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1364
1286,P1505_0008.png,P1505_0008.png,P1505_0008,P1505,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1365
1287,P1508_0000.png,P1508_0000.png,P1508_0000,P1508,1,21366,0.0203762054443359,0.3247507295719844,0.3247507295719844,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1366
1288,P1508_0001.png,P1508_0001.png,P1508_0001,P1508,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1367
1289,P1508_0002.png,P1508_0002.png,P1508_0002,P1508,1,25829,0.024632453918457,0.3714959655960994,0.3714959655960994,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1368
1290,P1508_0007.png,P1508_0007.png,P1508_0007,P1508,0,0,0.0,0.0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1369
1291,P1509_0001.png,P1509_0001.png,P1509_0001,P1509,1,20609,0.0196542739868164,0.2749516376492562,0.2749516376492562,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1370
1292,P1509_0002.png,P1509_0002.png,P1509_0002,P1509,1,21274,0.0202884674072265,0.3087394421385656,0.3087394421385656,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1371
1293,P1509_0003.png,P1509_0003.png,P1509_0003,P1509,1,22668,0.0216178894042968,0.4304432038281873,0.4304432038281873,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1372
1294,P1509_0004.png,P1509_0004.png,P1509_0004,P1509,1,23177,0.0221033096313476,0.3350826972010178,0.3350826972010178,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1373
1295,P1509_0005.png,P1509_0005.png,P1509_0005,P1509,2,39623,0.0377874374389648,0.2625318469074749,0.2625318469074749,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1374
1296,P1509_0006.png,P1509_0006.png,P1509_0006,P1509,1,13294,0.0126781463623046,0.2070523004080615,0.2070523004080615,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1375
1297,P1509_0007.png,P1509_0007.png,P1509_0007,P1509,1,13817,0.0131769180297851,0.2151979565772669,0.2151979565772669,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1376
1298,P1509_0008.png,P1509_0008.png,P1509_0008,P1509,1,20162,0.0192279815673828,0.3196765498652291,0.3196765498652291,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1377
1299,P1509_0009.png,P1509_0009.png,P1509_0009,P1509,2,27453,0.0261812210083007,0.1674262518399877,0.1674262518399877,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1378
1300,P1509_0010.png,P1509_0010.png,P1509_0010,P1509,4,64993,0.0619821548461914,0.427158024413926,0.3591484580231836,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1379
1301,P1509_0011.png,P1509_0011.png,P1509_0011,P1509,2,15994,0.0152530670166015,0.4937754338485904,0.4937754338485904,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1380
1302,P1509_0012.png,P1509_0012.png,P1509_0012,P1509,1,22559,0.0215139389038085,0.2841899722852103,0.2841899722852103,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1381
1303,P1509_0013.png,P1509_0013.png,P1509_0013,P1509,1,19365,0.018467903137207,0.331910736322501,0.331910736322501,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1382
1304,P1509_0014.png,P1509_0014.png,P1509_0014,P1509,2,22359,0.0213232040405273,0.1669918283514072,0.1669918283514072,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1383
1305,P1509_0017.png,P1509_0017.png,P1509_0017,P1509,1,3511,0.0033483505249023,0.0553453765881648,0.0553453765881648,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1384
1306,P1509_0018.png,P1509_0018.png,P1509_0018,P1509,4,55857,0.0532693862915039,0.177620662541532,0.221387628125156,6.089206880803775e-05,1,True,ambiguous_overlap,high_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1385
1307,P1509_0019.png,P1509_0019.png,P1509_0019,P1509,1,20181,0.0192461013793945,0.2949619257808503,0.2949619257808503,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1386
1308,P1509_0021.png,P1509_0021.png,P1509_0021,P1509,1,16048,0.0153045654296875,0.2529714051514865,0.2529714051514865,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1387
1309,P1509_0022.png,P1509_0022.png,P1509_0022,P1509,3,64958,0.0619487762451171,0.2395906563613877,0.2368080605147405,4.795910047911141e-05,1,True,ambiguous_overlap,high_mask_area,negative,train,0.011932373046875,mask_area,0.0,0.001,False,1388
1310,P1509_0023.png,P1509_0023.png,P1509_0023,P1509,1,20105,0.0191736221313476,0.2938511232260045,0.2938511232260045,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.011932373046875,mask_area,0.0,0.001,False,1389
