image_id,file_name,source_file_name,source_scene_id,tile_x,tile_y,tile_size,num_objects,mask_area_pixels,mask_area_ratio,max_pair_bbox_iou,num_bbox_overlap_pairs,has_bbox_overlap,overlap_group,area_group,stratum,split,area_threshold,stratify_by,no_overlap_iou_max,overlap_iou_min,selected_eval,source_image_id
877,P1484_0004.png,P1484.png,P1484,0,1147,1024,8,39038,0.03722953796386719,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4286
878,P1484_0005.png,P1484.png,P1484,938,1147,1024,6,17857,0.017029762268066406,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4287
879,P1487_0002.png,P1487.png,P1487,0,361,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4294
880,P1487_0003.png,P1487.png,P1487,717,361,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4295
881,P1489_0002.png,P1489.png,P1489,2048,0,1024,1,21150,0.020170211791992188,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4298
882,P1489_0003.png,P1489.png,P1489,3072,0,1024,2,31019,0.02958202362060547,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4299
883,P1489_0004.png,P1489.png,P1489,3908,0,1024,1,21658,0.020654678344726562,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4300
884,P1489_0005.png,P1489.png,P1489,0,1024,1024,1,27112,0.02585601806640625,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4301
885,P1489_0006.png,P1489.png,P1489,1024,1024,1024,2,51695,0.049300193786621094,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4302
886,P1489_0007.png,P1489.png,P1489,2048,1024,1024,1,1637,0.0015611648559570312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4303
887,P1489_0008.png,P1489.png,P1489,3072,1024,1024,2,13656,0.01302337646484375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4304
888,P1489_0011.png,P1489.png,P1489,1024,2048,1024,3,26311,0.025092124938964844,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4307
889,P1489_0012.png,P1489.png,P1489,2048,2048,1024,1,21560,0.02056121826171875,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4308
890,P1489_0013.png,P1489.png,P1489,3072,2048,1024,1,1422,0.0013561248779296875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4309
891,P1489_0014.png,P1489.png,P1489,3908,2048,1024,2,43584,0.04156494140625,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4310
892,P1489_0016.png,P1489.png,P1489,1024,3072,1024,1,16605,0.01583576202392578,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4312
893,P1489_0017.png,P1489.png,P1489,2048,3072,1024,2,31609,0.030144691467285156,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4313
894,P1489_0022.png,P1489.png,P1489,2048,3634,1024,2,44113,0.042069435119628906,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4318
895,P1492_0000.png,P1492.png,P1492,0,0,1024,2,18966,0.018087387084960938,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1776
896,P1492_0001.png,P1492.png,P1492,569,0,1024,2,20459,0.01951122283935547,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1777
897,P1492_0002.png,P1492.png,P1492,0,1024,1024,2,13351,0.012732505798339844,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1778
898,P1492_0003.png,P1492.png,P1492,569,1024,1024,2,3849,0.0036706924438476562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1779
899,P1492_0004.png,P1492.png,P1492,0,1710,1024,3,27632,0.0263519287109375,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1780
900,P1492_0005.png,P1492.png,P1492,569,1710,1024,3,20381,0.01943683624267578,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1781
901,P1495_0002.png,P1495.png,P1495,2048,0,1024,1,4427,0.004221916198730469,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4348
902,P1495_0003.png,P1495.png,P1495,3072,0,1024,1,3103,0.0029592514038085938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4349
903,P1495_0007.png,P1495.png,P1495,2048,1024,1024,3,11694,0.011152267456054688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4353
904,P1495_0011.png,P1495.png,P1495,1024,2048,1024,1,13156,0.012546539306640625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4357
905,P1495_0012.png,P1495.png,P1495,2048,2048,1024,3,31029,0.02959156036376953,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4358
906,P1495_0013.png,P1495.png,P1495,3072,2048,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4359
907,P1495_0017.png,P1495.png,P1495,2048,3072,1024,2,15739,0.015009880065917969,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4363
908,P1495_0018.png,P1495.png,P1495,3072,3072,1024,3,33455,0.031905174255371094,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4364
909,P1495_0021.png,P1495.png,P1495,1024,4096,1024,1,11288,0.01076507568359375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4367
910,P1495_0022.png,P1495.png,P1495,2048,4096,1024,1,12887,0.012290000915527344,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4368
911,P1495_0023.png,P1495.png,P1495,3072,4096,1024,2,29121,0.027771949768066406,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4369
912,P1495_0024.png,P1495.png,P1495,3862,4096,1024,2,16440,0.01567840576171875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4370
913,P1495_0026.png,P1495.png,P1495,1024,4392,1024,1,2619,0.0024976730346679688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4372
914,P1495_0028.png,P1495.png,P1495,3072,4392,1024,2,22899,0.02183818817138672,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4374
915,P1495_0029.png,P1495.png,P1495,3862,4392,1024,2,8039,0.007666587829589844,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4375
916,P1497_0000.png,P1497.png,P1497,0,0,1024,3,13783,0.013144493103027344,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4376
917,P1497_0001.png,P1497.png,P1497,1024,0,1024,2,14057,0.013405799865722656,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4377
918,P1497_0004.png,P1497.png,P1497,0,1024,1024,1,880,0.0008392333984375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4380
919,P1497_0005.png,P1497.png,P1497,1024,1024,1024,4,34951,0.033331871032714844,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4381
920,P1497_0006.png,P1497.png,P1497,2048,1024,1024,1,4365,0.004162788391113281,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4382
921,P1497_0009.png,P1497.png,P1497,1024,2048,1024,2,12821,0.012227058410644531,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4385
922,P1497_0010.png,P1497.png,P1497,2048,2048,1024,4,17068,0.016277313232421875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4386
923,P1497_0011.png,P1497.png,P1497,2213,2048,1024,2,10061,0.009594917297363281,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4387
924,P1497_0013.png,P1497.png,P1497,1024,3072,1024,1,1245,0.0011873245239257812,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4389
925,P1497_0014.png,P1497.png,P1497,2048,3072,1024,6,25712,0.0245208740234375,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4390
926,P1497_0015.png,P1497.png,P1497,2213,3072,1024,4,22148,0.021121978759765625,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4391
927,P1497_0017.png,P1497.png,P1497,1024,3191,1024,1,1245,0.0011873245239257812,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4393
928,P1497_0018.png,P1497.png,P1497,2048,3191,1024,5,24945,0.023789405822753906,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4394
929,P1497_0019.png,P1497.png,P1497,2213,3191,1024,4,21854,0.020841598510742188,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4395
930,P1501_0000.png,P1501.png,P1501,0,0,1024,1,17110,0.016317367553710938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4405
931,P1501_0001.png,P1501.png,P1501,546,0,1024,1,3762,0.0035877227783203125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4406
932,P1501_0002.png,P1501.png,P1501,0,1024,1024,2,16526,0.015760421752929688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4407
933,P1501_0003.png,P1501.png,P1501,546,1024,1024,1,1505,0.0014352798461914062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4408
934,P1501_0004.png,P1501.png,P1501,0,2048,1024,1,12850,0.012254714965820312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4409
935,P1501_0005.png,P1501.png,P1501,546,2048,1024,1,2140,0.002040863037109375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4410
936,P1501_0006.png,P1501.png,P1501,0,2957,1024,1,15802,0.015069961547851562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4411
937,P1501_0007.png,P1501.png,P1501,546,2957,1024,1,13981,0.013333320617675781,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4412
938,P1502_0001.png,P1502.png,P1502,1024,0,1024,2,8822,0.008413314819335938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4414
939,P1502_0002.png,P1502.png,P1502,2048,0,1024,1,11417,0.010888099670410156,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4415
940,P1502_0005.png,P1502.png,P1502,0,1024,1024,1,11193,0.010674476623535156,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4418
941,P1502_0006.png,P1502.png,P1502,1024,1024,1024,1,5085,0.004849433898925781,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4419
942,P1502_0007.png,P1502.png,P1502,2048,1024,1024,2,11026,0.010515213012695312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4420
943,P1502_0012.png,P1502.png,P1502,2048,2048,1024,1,4735,0.004515647888183594,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4425
944,P1502_0018.png,P1502.png,P1502,3072,3072,1024,1,10773,0.010273933410644531,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4431
945,P1502_0019.png,P1502.png,P1502,3229,3072,1024,1,10773,0.010273933410644531,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4432
946,P1502_0023.png,P1502.png,P1502,3072,3310,1024,1,10773,0.010273933410644531,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4436
947,P1502_0024.png,P1502.png,P1502,3229,3310,1024,1,10773,0.010273933410644531,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4437
948,P1508_0000.png,P1508.png,P1508,0,0,1024,1,13260,0.012645721435546875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1794
949,P1508_0001.png,P1508.png,P1508,548,0,1024,1,3541,0.0033769607543945312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1795
950,P1508_0004.png,P1508.png,P1508,0,2048,1024,1,15470,0.014753341674804688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1798
951,P1508_0005.png,P1508.png,P1508,548,2048,1024,1,3119,0.0029745101928710938,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1799
952,P1509_0001.png,P1509.png,P1509,1024,0,1024,2,17068,0.016277313232421875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4452
953,P1509_0002.png,P1509.png,P1509,2048,0,1024,2,28857,0.027520179748535156,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4453
954,P1509_0005.png,P1509.png,P1509,0,1024,1024,1,16580,0.015811920166015625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4456
955,P1509_0006.png,P1509.png,P1509,1024,1024,1024,2,30379,0.02897167205810547,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4457
956,P1509_0007.png,P1509.png,P1509,2048,1024,1024,2,30569,0.029152870178222656,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4458
957,P1509_0008.png,P1509.png,P1509,3072,1024,1024,3,47831,0.045615196228027344,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4459
958,P1509_0009.png,P1509.png,P1509,3743,1024,1024,2,20028,0.019100189208984375,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4460
959,P1509_0011.png,P1509.png,P1509,1024,2048,1024,1,14964,0.014270782470703125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4462
960,P1509_0013.png,P1509.png,P1509,3072,2048,1024,1,13015,0.012412071228027344,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4464
961,P1509_0014.png,P1509.png,P1509,3743,2048,1024,2,26049,0.024842262268066406,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4465
962,P1509_0016.png,P1509.png,P1509,1024,2052,1024,1,14964,0.014270782470703125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4467
963,P1509_0018.png,P1509.png,P1509,3072,2052,1024,1,13015,0.012412071228027344,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4469
964,P1509_0019.png,P1509.png,P1509,3743,2052,1024,2,25604,0.024417877197265625,0.0,0,False,no_overlap,high_mask_area,no_overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4470
965,P1512_0000.png,P1512.png,P1512,0,0,1024,6,24358,0.023229598999023438,0.01610836536701446,2,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1802
966,P1512_0001.png,P1512.png,P1512,692,0,1024,7,35618,0.03396797180175781,0.01464277293091252,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1803
967,P1512_0002.png,P1512.png,P1512,0,717,1024,3,12624,0.0120391845703125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1804
968,P1512_0003.png,P1512.png,P1512,692,717,1024,1,1715,0.0016355514526367188,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1805
969,P1513_0000.png,P1513.png,P1513,0,0,1024,4,44576,0.042510986328125,0.12238050755098863,3,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1806
970,P1513_0004.png,P1513.png,P1513,1024,1024,1024,1,3244,0.003093719482421875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1810
971,P1513_0005.png,P1513.png,P1513,1628,1024,1024,1,2161,0.0020608901977539062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1811
972,P1513_0006.png,P1513.png,P1513,0,2048,1024,5,25512,0.02433013916015625,0.0031117397454031117,1,True,overlap,high_mask_area,overlap__high_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1812
973,P1513_0007.png,P1513.png,P1513,1024,2048,1024,5,12111,0.011549949645996094,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1813
974,P1513_0008.png,P1513.png,P1513,1628,2048,1024,2,1475,0.0014066696166992188,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1814
975,P1513_0009.png,P1513.png,P1513,0,3072,1024,2,3908,0.003726959228515625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1815
976,P1513_0010.png,P1513.png,P1513,1024,3072,1024,2,4579,0.004366874694824219,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1816
977,P1513_0011.png,P1513.png,P1513,1628,3072,1024,1,3643,0.0034742355346679688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1817
978,P1513_0012.png,P1513.png,P1513,0,3114,1024,2,3908,0.003726959228515625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1818
979,P1513_0013.png,P1513.png,P1513,1024,3114,1024,1,3643,0.0034742355346679688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1819
980,P1513_0014.png,P1513.png,P1513,1628,3114,1024,1,3643,0.0034742355346679688,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1820
981,P1515_0005.png,P1515.png,P1515,1024,1024,1024,1,420,0.000400543212890625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4492
982,P1515_0009.png,P1515.png,P1515,1024,2048,1024,7,2805,0.0026750564575195312,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4496
983,P1515_0010.png,P1515.png,P1515,2048,2048,1024,3,419,0.00039958953857421875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4497
984,P1515_0013.png,P1515.png,P1515,1024,2976,1024,3,1422,0.0013561248779296875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4500
985,P1515_0014.png,P1515.png,P1515,2048,2976,1024,4,585,0.0005578994750976562,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4501
986,P1517_0001.png,P1517.png,P1517,1024,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4504
987,P1517_0010.png,P1517.png,P1517,0,2048,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4513
988,P1517_0018.png,P1517.png,P1517,3072,2976,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4521
989,P1526_0008.png,P1526.png,P1526,0,2048,1024,2,1389,0.0013246536254882812,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4591
990,P1531_0013.png,P1531.png,P1531,3072,2048,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4612
991,P1534_0019.png,P1534.png,P1534,3269,2976,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4654
992,P1537_0010.png,P1537.png,P1537,2048,2048,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,1325
993,P1540_0003.png,P1540.png,P1540,2976,0,1024,1,202,0.0001926422119140625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4694
994,P1540_0009.png,P1540.png,P1540,1024,2048,1024,1,63,6.008148193359375e-05,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4700
995,P1540_0010.png,P1540.png,P1540,2048,2048,1024,1,419,0.00039958953857421875,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4701
996,P1541_0004.png,P1541.png,P1541,0,1024,1024,1,401,0.00038242340087890625,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1857
997,P1541_0008.png,P1541.png,P1541,0,2048,1024,1,584,0.00055694580078125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,1861
998,P1545_0002.png,P1545.png,P1545,2048,0,1024,7,4498,0.0042896270751953125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4709
999,P1545_0003.png,P1545.png,P1545,2976,0,1024,3,1825,0.0017404556274414062,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4710
1000,P1545_0006.png,P1545.png,P1545,2048,1024,1024,6,3348,0.003192901611328125,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4713
1001,P1550_0005.png,P1550.png,P1550,1024,1024,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4728
1002,P1550_0010.png,P1550.png,P1550,2048,2048,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4733
1003,P1550_0013.png,P1550.png,P1550,1024,2976,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4736
1004,P1555_0001.png,P1555.png,P1555,1024,0,1024,2,408,0.00038909912109375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4788
1005,P1555_0002.png,P1555.png,P1555,2048,0,1024,7,784,0.0007476806640625,0.010752688172043012,2,True,overlap,low_mask_area,overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4789
1006,P1562_0002.png,P1562.png,P1562,2048,0,1024,0,0,0.0,0.0,0,False,no_overlap,low_mask_area,negative,train,0.0167140960693359,mask_area,0.0,0.001,False,4841
1007,P1562_0003.png,P1562.png,P1562,2976,0,1024,2,479,0.00045680999755859375,0.0,0,False,no_overlap,low_mask_area,no_overlap__low_mask_area,train,0.0167140960693359,mask_area,0.0,0.001,False,4842
